idx	X	Y	component
290	1233.349741834445	1266.716593506993	0
291	1234.183683539656	1267.300353416993	0
292	1233.347420860102	1266.715742190098	0
293	1234.186431578379	1267.301850105804	0
294	1234.182974009274	1267.300145630943	0
295	1235.890549466111	1268.457894820236	0
296	1235.891877800856	1268.459241533062	0
297	1236.778405423024	1268.992019533532	0
298	1235.894406784283	1268.461037106284	0
299	1236.781034910455	1268.993793803201	0
300	1236.777961063368	1268.991883038513	0
301	1248.445244971495	1276.26129780124	0
302	1248.437406317402	1276.261398654583	0
303	1248.519858259511	1276.306486038959	0
304	1248.508141303566	1276.298943386323	0
305	1253.761355720511	1277.487641921522	0
306	1253.762255563549	1277.488477088005	0
307	1254.676295952966	1277.929571292106	0
308	1253.762838677903	1277.488477413968	0
309	1254.676567538993	1277.929321356042	0
310	1254.675316680055	1277.928661097048	0
311	1257.585190583274	1279.125412960974	0
312	1257.584659807429	1279.125018908836	0
313	1258.594950256826	1279.368821728754	0
314	1257.585559730565	1279.126498359739	0
315	1258.594681747998	1279.368686423248	0
316	1258.594979742086	1279.368874561192	0
317	1269.189172609998	1283.695647955873	0
318	1269.185456272447	1283.693225943607	0
319	1270.199136243836	1283.962687240052	0
320	1269.190235739494	1283.695864123903	0
321	1270.201164520522	1283.96370117039	0
322	1270.199720860285	1283.96308990707	0
323	1274.096748018531	1285.332511261008	0
324	1274.090496818548	1285.328798500518	0
325	1275.082809382086	1285.601058573924	0
326	1274.096339987261	1285.332356858101	0
327	1275.085211192548	1285.602630455298	0
328	1275.080743330077	1285.599973512658	0
329	1276.095014506434	1285.821133023841	0
330	1276.098625653985	1285.823006504258	0
331	1277.149961798756	1285.883693113416	0
332	1276.103566098345	1285.824295880135	0
333	1277.150474333239	1285.884096677925	0
334	1277.151482835601	1285.884307147419	0
335	1284.925457084842	1288.852039754609	0
336	1284.925065228813	1288.851411998648	0
337	1285.88199308101	1289.23078936707	0
338	1284.925053256984	1288.851648705946	0
339	1285.881380629032	1289.230694974586	0
340	1285.882054891405	1289.230638972953	0
341	1286.784328521746	1289.747036487832	0
342	1285.888638036525	1289.232954800701	0
343	1286.785323966039	1289.747204419628	0
344	1286.785436564674	1289.747601394494	0
345	1287.716281897105	1290.285929028438	0
346	1287.71557834771	1290.285881127351	0
347	1288.726991336941	1290.443237297446	0
348	1287.715974030913	1290.285776507174	0
349	1288.737852167834	1290.449203528652	0
350	1288.737436572125	1290.449268783947	0
351	1318.228302525857	1306.105290796722	0
352	1318.229439866572	1306.106047116944	0
353	1319.225083174625	1306.324962642362	0
354	1318.224727240438	1306.10359858066	0
355	1319.221757593387	1306.323345548477	0
356	1319.223392906509	1306.324145105712	0
357	1324.294423537771	1308.506199586626	0
358	1324.299887796909	1308.508406213762	0
359	1324.431411296724	1308.56149696475	0
360	1324.427284931201	1308.560156779678	0
361	1327.681316850505	1310.189326483679	0
362	1327.627775849942	1310.178615914489	0
363	1327.715172216602	1310.19697506168	0
364	1327.679964556766	1310.188718236344	0
365	1333.000660894628	1311.53498541063	0
366	1332.929261700087	1311.532797854629	0
367	1333.090175065407	1311.52497220208	0
368	1333.000524990302	1311.534909177254	0
369	1335.111891840408	1312.494057745827	0
370	1335.111967995744	1312.494055067009	0
371	1336.117107164298	1312.858371875599	0
372	1335.117805324536	1312.497281515989	0
373	1336.140855753053	1312.872477877849	0
374	1336.116650498659	1312.858547291803	0
375	1337.105834237367	1313.23532451879	0
376	1336.125411225196	1312.863459734366	0
377	1337.107026361702	1313.236252256165	0
378	1337.107600464214	1313.236505139302	0
379	1340.045340697348	1314.5245728729	0
380	1340.045340696602	1314.524572872236	0
381	1340.996508438764	1314.967274328183	0
382	1340.046658441823	1314.525600427316	0
383	1341.012544302731	1314.97662513108	0
384	1341.012087910482	1314.976418404151	0
385	1345.768665963858	1317.291411552778	0
386	1345.767161840597	1317.290556307566	0
387	1346.730553065183	1317.724262280201	0
388	1345.775404889833	1317.296339098705	0
389	1346.732419584347	1317.725652354674	0
390	1346.729741447359	1317.724189001754	0
391	1349.619970925741	1319.045675509687	0
392	1349.619932635224	1319.045655823557	0
393	1350.675184883919	1319.32661013843	0
394	1349.620304516679	1319.047133208149	0
395	1350.691974297604	1319.337504710308	0
396	1350.68045221258	1319.329247939288	0
397	1351.724158090365	1319.699769356875	0
398	1350.693779364495	1319.338516085256	0
399	1351.719405084506	1319.697908281203	0
400	1351.718173633515	1319.697360447989	0
401	1361.204112467826	1324.295069119487	0
402	1361.097090489971	1324.248945688565	0
403	1361.27617885504	1324.32660559397	0
404	1361.276178854123	1324.326605593571	0
405	1385.179848866308	1332.624133227278	0
406	1385.184127019912	1332.625636963466	0
407	1386.272714581944	1332.845582603702	0
408	1385.169659548903	1332.618613484123	0
409	1386.239735091817	1332.825875245023	0
410	1386.242895998331	1332.827285940944	0
411	1388.290829826335	1333.656325754198	0
412	1388.627454297632	1333.937162379504	0
413	1389.380921518949	1333.760899857326	0
414	1388.291365147647	1333.656573402896	0
415	1389.376335676976	1333.758350492342	0
416	1389.377043098766	1333.758673572289	0
417	1424.722945209049	1346.440986892703	0
418	1424.714591398211	1346.437738386152	0
419	1425.780242122345	1346.546622184965	0
420	1424.733438670828	1346.444629790104	0
421	1425.783428870183	1346.548289266857	0
422	1425.781339540733	1346.547268450365	0
423	1432.163428979788	1348.334411939966	0
424	1432.159460422708	1348.331966041481	0
425	1433.282208973696	1348.312074622797	0
426	1432.164125995964	1348.334632400192	0
427	1433.29390416053	1348.317940032674	0
428	1433.286556981504	1348.313963026188	0
429	1439.729151952134	1349.971782576148	0
430	1439.728657618001	1349.971490593152	0
431	1440.813183907184	1349.855139182915	0
432	1439.736191768739	1349.976251638876	0
433	1440.820037331129	1349.857772981216	0
434	1440.814552984901	1349.855051978269	0
435	1460.428442519019	1353.947239446841	0
436	1460.429827579782	1353.945674138536	0
437	1461.50249823131	1353.757803340681	0
438	1460.431697083277	1353.949961790544	0
439	1461.511665356219	1353.763373055066	0
440	1461.508949191407	1353.761054322179	0
441	1465.904505384616	1354.081577921347	0
442	1465.902575858949	1354.081768700448	0
443	1466.988462220522	1354.033105125136	0
444	1465.906406349638	1354.083218758009	0
445	1467.002715080662	1354.036815452777	0
446	1467.00067155943	1354.037480616218	0
447	1475.210002544133	1354.529170379957	0
448	1475.211766588697	1354.530169030747	0
449	1475.25048426317	1354.529796207698	0
450	1475.252181377396	1354.530241074599	0
451	1481.034858079487	1353.887182553877	0
452	1481.052926753179	1353.898610326967	0
453	1482.22837740599	1353.904003586753	0
454	1481.027684879909	1353.878937619095	0
455	1482.204965593243	1353.879866841448	0
456	1482.209720142635	1353.879109802524	0
457	1483.3705361056	1353.685190149477	0
458	1483.398169987445	1353.730590480651	0
459	1497.714999397796	1371.099046295587	0
460	1483.367289583104	1353.682879904432	0
461	1483.653264259343	1343.492046622348	0
462	1483.65468135831	1343.493727977172	0
463	1484.244672095193	1342.516000437485	0
464	1483.625855727328	1343.451277553035	0
465	1484.239078255734	1342.510187370176	0
466	1484.238129654274	1342.5085022724	0
467	1496.677874200683	1318.274579385088	0
468	1497.717203012216	1371.101390019508	0
469	1498.443575662825	1372.214097112424	0
470	1497.721780190123	1371.103167285766	0
471	1498.46356356092	1372.220055422417	0
472	1498.455717364935	1372.21375551578	0
473	1505.017182695412	1380.469087545741	0
474	1496.677670470656	1318.274598836381	0
475	1497.301143066591	1317.337377993085	0
476	1505.015801913874	1380.470276941732	0
477	1500.047360983493	1400.530690979485	0
478	1496.665781162973	1318.267405672619	0
479	1497.287711223544	1317.329573231091	0
480	1497.289967463443	1317.330766738057	0
481	1501.006149665175	1313.054605825206	0
482	1505.081042949014	1380.528490061744	0
483	1602.419430470164	1472.348488442449	0
484	1501.007268469076	1313.053365447204	0
485	1501.751143807127	1312.267722703936	0
486	1501.004163799779	1313.044233881213	0
487	1501.74558539698	1312.258327609645	0
488	1501.749482590082	1312.261551386893	0
489	1512.807200085329	1306.352945669821	0
490	1500.045715880295	1400.529487637773	0
491	1500.261466194789	1401.146021593824	0
492	1500.260404903387	1401.14576565838	0
493	1602.784015588836	1472.647508101437	0
494	1512.800066114251	1306.356335872304	0
495	1515.217641892111	1305.450123543486	0
496	1512.829605535788	1306.339429947336	0
497	1515.187296319129	1305.456010681235	0
498	1515.220474145463	1305.449390479625	0
499	1517.251848608448	1304.016016835285	0
500	1517.259580435575	1304.007797551486	0
501	1518.347742483633	1303.6213107914	0
502	1517.259269054278	1304.015617130357	0
503	1518.35408467923	1303.637945810372	0
504	1518.350765710878	1303.638106853218	0
505	1521.515172966322	1302.901697251576	0
506	1521.357497355559	1302.991793967395	0
507	1521.642045689263	1302.840105340538	0
508	1521.64876863545	1302.832095467009	0
509	1522.568972054815	1301.642434546134	0
510	1522.50633354844	1301.645809617536	0
511	1523.291970725018	1300.920898206345	0
512	1522.574627281362	1301.642982479649	0
513	1523.341948894391	1300.928954455957	0
514	1523.339050673829	1300.929382705227	0
515	1554.603049938059	1294.432546624993	0
516	1554.60060010741	1294.43034742325	0
517	2017.410413087793	1523.994401350182	0
518	1602.782039811988	1472.645755490899	0
519	1635.427037804398	1500.077210390461	0
520	1635.426265626888	1500.079566609842	0
521	1636.100321582595	1500.953160121129	0
522	1635.458576140044	1500.1019355414	0
523	1636.553696753315	1501.188131712647	0
524	1636.556594254699	1501.190375020379	0
525	1642.885296896079	1506.332501064227	0
526	1642.854861523255	1506.31129105935	0
527	1643.698823637617	1507.214012378648	0
528	1642.887831100958	1506.335901753806	0
529	1643.736497799451	1507.21282460258	0
530	1643.701858035512	1507.216787657594	0
531	1660.990921257665	1518.850370861387	0
532	1660.994823339531	1518.852786844847	0
533	1663.212650719328	1519.894108791141	0
534	1661.048091675896	1518.876069766064	0
535	1663.252098631524	1519.928273807669	0
536	1663.259693705267	1519.931443130559	0
537	1664.418280819096	1520.18954510833	0
538	1664.393078437966	1520.163778570569	0
539	1665.309879676113	1520.429022158974	0
540	1664.451319287567	1520.206413237069	0
541	1665.402167727257	1520.505087726215	0
542	1665.406069144522	1520.50521346738	0
543	1710.836242967418	1547.086843954464	0
544	1710.826365658097	1547.083643039392	0
545	1711.998335337684	1547.12595857853	0
546	1710.870258301449	1547.092811913576	0
547	1711.990559303028	1547.124938251696	0
548	1712.00028397867	1547.126837473212	0
549	1715.530934780883	1548.929066003133	0
550	1715.401330577336	1548.864364462496	0
551	1716.949504093195	1549.462432391362	0
552	1554.634052969201	1294.451945971086	0
553	1944.173169059593	1532.152801594995	0
554	1715.537566391244	1548.933214842645	0
555	1716.999257436919	1549.495297555695	0
556	1717.010481558091	1549.498374008651	0
557	1718.457710043483	1550.319000273415	0
558	1718.362647921324	1550.264438410448	0
559	1718.516576804898	1550.358267679735	0
560	1718.46049675153	1550.32060082456	0
561	1760.957384727288	1567.02662252641	0
562	1760.908171237746	1567.002742348985	0
563	1762.110134227756	1567.428654166909	0
564	1760.959473807637	1567.027344185673	0
565	1762.121759430655	1567.437360668849	0
566	1762.113658968491	1567.430972530859	0
567	1785.992549827333	1575.840348465711	0
568	1785.917372114133	1575.819724328544	0
569	1786.406735967012	1575.954748040194	0
570	1786.005948006846	1575.84568170545	0
571	1801.296226952652	1581.403935188404	0
572	1801.293608137669	1581.40298221337	0
573	1802.34324115102	1581.608280147128	0
574	1801.309595823214	1581.409875221293	0
575	1802.420073537828	1581.63586229699	0
576	1802.419770774589	1581.634543227573	0
577	1807.804745841275	1583.644037090473	0
578	1807.793925326017	1583.641112982074	0
579	1810.198221063996	1584.409483465256	0
580	1807.804930077194	1583.645389967598	0
581	1810.186314192169	1584.407496809933	0
582	1810.203189381897	1584.412493551003	0
583	1815.187381806902	1585.771080761611	0
584	1815.176700080639	1585.76785383317	0
585	1816.410847447106	1586.125977068857	0
586	1815.192224931962	1585.773037682951	0
587	1816.398774186609	1586.122898716837	0
588	1816.417378202952	1586.126653991062	0
589	1858.245089108843	1596.519652084839	0
590	1858.242928551003	1596.518951571266	0
591	1859.694206574293	1596.801888524513	0
592	1858.25338827508	1596.522190205414	0
593	1859.691086071628	1596.801484005882	0
594	1859.707828912277	1596.804852880682	0
595	1862.732217846078	1597.43098665586	0
596	1862.74842159177	1597.43248813353	0
597	1864.100745790524	1597.624306977839	0
598	1862.732217847045	1597.430986656114	0
599	1864.156937083284	1597.643444583134	0
600	1864.192172821431	1597.651967056446	0
601	1865.793078762193	1597.93579730484	0
602	1865.792479485997	1597.936001000573	0
603	1867.229732013481	1598.234883996046	0
604	1865.813668477265	1597.941240954264	0
605	1867.25829220799	1598.246822458321	0
606	1867.256450517706	1598.245516430549	0
607	1873.839707599771	1599.475677966316	0
608	1873.928201887802	1599.494081378419	0
609	1876.920238754265	1599.953370431822	0
610	1873.845312741282	1599.478029408071	0
611	1876.912424881076	1599.955856362963	0
612	1876.925700908158	1599.954092016243	0
613	1884.044876546752	1600.851836299803	0
614	1884.017107451211	1600.845942570594	0
615	1885.638206100298	1601.134370816735	0
616	1884.066302079796	1600.854044718486	0
617	1885.624650993446	1601.139931752706	0
618	1885.647035204153	1601.135200597862	0
619	1906.43827055149	1602.294835328665	0
620	2017.504101414252	1524.039275501126	0
621	2017.364813036404	1523.969529042309	0
622	2017.364813035555	1523.969529041782	0
623	1944.207439390522	1532.167367067637	0
624	1944.20367679155	1532.166921356339	0
625	1942.481392647373	1540.524095730687	0
626	1942.481085014713	1540.523993336261	0
627	1942.105641098755	1541.390972388583	0
628	1942.515207066667	1540.530381061847	0
629	1942.135330206349	1541.402285936953	0
630	1942.108657831956	1541.394037726868	0
631	1940.988680416469	1550.235132087721	0
632	1940.915447924819	1550.212587106931	0
633	1940.725880794901	1551.307342389495	0
634	1941.005724267909	1550.24730605842	0
635	1940.755548710292	1551.31595941507	0
636	1940.725880795682	1551.30734238887	0
637	1939.500446899832	1555.723436156273	0
638	1939.500446899065	1555.723436155633	0
639	1939.080592195437	1556.693660555033	0
640	1939.558760352113	1555.732232817896	0
641	1939.092679200812	1556.701130424354	0
642	1939.084049710869	1556.700446813032	0
643	1911.705977016198	1600.061189406746	0
644	1911.70923320061	1600.060138409656	0
645	1910.725025290752	1600.967275672167	0
646	1911.707150404157	1600.063885093639	0
647	1910.723257364	1600.985029430816	0
648	1910.701292163114	1600.984942539385	0
649	1906.679627618487	1602.291355888375	0
650	1906.618483818838	1602.299268598845	0
651	1906.792277988126	1603.253241869392	0
652	1906.675944272381	1602.293532463541	0
653	1906.84369642186	1603.257377420467	0
654	1906.798652118449	1603.257549509589	0
655	1912.471560011208	1612.561729788516	0
656	1912.430148992119	1612.549112611375	0
657	1913.32958008429	1613.42850000539	0
658	1912.485194233594	1612.570355179561	0
659	1913.340963842448	1613.428569586403	0
660	1913.330585830538	1613.427442482665	0
661	1920.494130522807	1621.306718667608	0
662	1920.500950247174	1621.309775766283	0
663	1921.265398745266	1622.163324633375	0
664	1920.49365617798	1621.306701413497	0
665	1921.257309797335	1622.160930717824	0
666	1921.26554293165	1622.16366862672	0
667	1933.486971087613	1633.219158937321	0
668	1933.493078930607	1633.224196909801	0
669	1934.275642029455	1633.996176938124	0
670	1933.49424361441	1633.225256323084	0
671	1934.274301600315	1633.996059861192	0
672	1934.279502886083	1634.002668349998	0
673	1954.744904780772	1650.316849924292	0
674	1954.745522279116	1650.316909283741	0
675	1955.495186836182	1651.121720336191	0
676	1954.74027839168	1650.314403040641	0
677	1955.472568143439	1651.110794956967	0
678	1955.474320873937	1651.111695539562	0
679	1957.149572488664	1652.65703548621	0
680	1957.1501978357	1652.65760119899	0
681	1957.989942609899	1653.360511099003	0
682	1957.139498410281	1652.650470089091	0
683	1957.973998851684	1653.350857964173	0
684	1957.985282314975	1653.35858867045	0
685	1964.697606775909	1658.791907106537	0
686	1964.69915907396	1658.793996410406	0
687	1965.608994275114	1659.595712714043	0
688	1965.609485227939	1659.59603745867	0
689	1967.731910794303	1661.550055343598	0
690	1967.73973996766	1661.55545871849	0
691	1968.512824081926	1662.311740861975	0
692	1967.729939687038	1661.548356673086	0
693	1968.505119595437	1662.306886409128	0
694	1968.504867152185	1662.304832819086	0
695	1971.78917322697	1665.21464978139	0
696	1971.782020530984	1665.211931539056	0
697	1973.406848533385	1666.736236946715	0
698	1971.789689330213	1665.214948346171	0
