idx	X	Y	component
281	1349.024535629688	1161.516105213206	0
282	1348.022860233769	1161.395016809439	0
283	1349.02926652418	1161.511264648037	0
284	1349.021699949267	1161.516537918019	0
285	1350.042986747982	1161.72691492433	0
286	1349.02230185891	1161.515684334187	0
287	1350.045781153492	1161.727372878901	0
288	1350.045177217787	1161.726942096067	0
289	1351.076639255506	1161.709550473721	0
290	1351.07861375304	1161.710028160811	0
291	1352.096386935526	1161.718119770796	0
292	1351.078999676663	1161.709730494959	0
293	1352.095832767529	1161.717732752545	0
294	1352.097539310766	1161.71810562079	0
295	1354.150740561809	1161.704442744137	0
296	1354.153143591756	1161.704662948143	0
297	1355.176885848031	1161.840209769383	0
298	1354.150567273375	1161.704663462605	0
299	1355.180953281862	1161.839855992442	0
300	1355.18683208084	1161.840318538667	0
301	1368.915366474624	1162.44105493128	0
302	1368.91884970576	1162.442334359875	0
303	1368.938303754266	1162.444204870609	0
304	1368.933742355447	1162.443859003039	0
305	1374.201149002562	1163.304448735815	0
306	1374.202345414077	1163.305102227338	0
307	1375.209246058444	1163.407573536714	0
308	1374.20535056904	1163.305037021963	0
309	1375.209780111762	1163.407347354644	0
310	1375.211537462304	1163.407407479763	0
311	1378.335712511578	1163.314388126014	0
312	1378.335898517768	1163.314361343615	0
313	1379.333606255153	1163.077812556094	0
314	1378.332179377659	1163.315375293882	0
315	1379.3356851086	1163.077717484952	0
316	1379.335777906644	1163.077716756161	0
317	1390.713091067677	1162.716309736097	0
318	1390.712361645992	1162.71655487337	0
319	1391.722860507533	1162.389014785115	0
320	1390.713311915178	1162.716309129174	0
321	1391.723947395688	1162.388992478307	0
322	1391.72301955104	1162.388970963818	0
323	1395.84160714187	1162.157366861043	0
324	1395.840995332301	1162.157398581243	0
325	1396.823276087003	1161.846915793506	0
326	1395.844350512353	1162.158724240961	0
327	1396.829731671369	1161.848259422772	0
328	1396.823057739487	1161.846943220512	0
329	1397.858711649758	1161.716852590244	0
330	1397.858971457711	1161.71674959672	0
331	1398.905774457206	1161.610235132979	0
332	1397.861036367019	1161.717541531989	0
333	1398.905852128249	1161.610719641853	0
334	1398.90511668991	1161.610509476598	0
335	1407.1974947259	1161.309709602973	0
336	1407.192923525431	1161.309502149673	0
337	1408.210801463983	1161.253144924552	0
338	1407.193258017058	1161.309733184647	0
339	1408.208940360006	1161.251589855697	0
340	1408.208493527981	1161.251363055933	0
341	1409.227769472828	1161.009464754766	0
342	1408.214892922774	1161.253251715333	0
343	1409.228470048532	1161.01107028993	0
344	1409.227005590143	1161.009707420106	0
345	1410.26113311197	1160.835466167003	0
346	1410.254976363304	1160.834656794312	0
347	1411.282292143397	1160.594216674309	0
348	1410.261930319603	1160.835582571345	0
349	1411.283226261821	1160.59494511756	0
350	1411.287676889056	1160.594728927173	0
351	1444.666587984729	1159.525357346155	0
352	1444.666118438956	1159.525385107899	0
353	1445.658289246932	1159.217517161644	0
354	1444.657623578402	1159.525289386684	0
355	1445.655580087841	1159.21744930334	0
356	1445.655359290505	1159.217528687403	0
357	1451.15097386793	1158.887403698011	0
358	1451.146208541329	1158.887146296062	0
359	1451.206783283939	1158.885071342001	0
360	1451.206709983978	1158.885093114574	0
361	1454.875861508588	1158.832507099406	0
362	1454.748607148455	1158.848364405486	0
363	1454.951984219248	1158.824021586677	0
364	1454.951984218254	1158.824021586797	0
365	1460.253821099425	1157.636719589604	0
366	1460.182353762852	1157.662429096612	0
367	1460.27862636217	1157.613592815684	0
368	1460.255751353558	1157.636489270454	0
369	1462.509354477288	1157.68154349256	0
370	1462.508320622655	1157.681923394777	0
371	1463.565399531686	1157.659734869707	0
372	1462.50789342078	1157.681385288121	0
373	1463.583359884471	1157.659238335298	0
374	1463.558197298682	1157.660619365063	0
375	1464.63055926268	1157.655169801497	0
376	1463.584395966011	1157.658858183023	0
377	1464.635434553008	1157.656527073492	0
378	1464.628920930025	1157.655145391457	0
379	1467.793174962707	1157.727331464156	0
380	1467.79307170079	1157.727390030515	0
381	1468.811484905204	1157.477476497847	0
382	1467.798152522059	1157.727710944149	0
383	1468.819192467455	1157.477670483631	0
384	1468.816418193662	1157.477486578504	0
385	1474.089222454474	1157.197257192839	0
386	1474.088394433728	1157.197035368625	0
387	1475.156523811171	1157.112739293332	0
388	1474.090566829076	1157.19727726269	0
389	1475.16521266442	1157.112866385371	0
390	1475.154737601653	1157.112703863011	0
391	1478.370651532055	1157.074931917798	0
392	1478.364974422732	1157.074673323063	0
393	1479.439644635481	1157.109084139518	0
394	1478.370729295507	1157.075140135421	0
395	1479.447920295592	1157.109041980246	0
396	1479.426479735294	1157.10999585569	0
397	1480.520107131442	1157.048920581197	0
398	1479.447930052376	1157.109132361645	0
399	1480.524057540671	1157.049056250811	0
400	1480.526205081228	1157.049163737927	0
401	1491.03990888314	1157.218873383428	0
402	1491.000905283776	1157.219706167247	0
403	1491.088860298897	1157.219096293669	0
404	1491.04507925489	1157.218865926089	0
405	1516.178426368771	1157.63718949861	0
406	1516.182198928953	1157.637150052278	0
407	1517.184494916331	1157.376098356367	0
408	1516.148173024157	1157.637726865441	0
409	1517.176208368805	1157.375821047907	0
410	1517.175815114353	1157.375629342763	0
411	1519.359987895308	1157.162884588984	0
412	1519.589208469461	1157.158918891114	0
413	1520.448642674653	1157.02477173773	0
414	1519.360838549884	1157.162844201166	0
415	1520.445045521248	1157.024566709002	0
416	1520.444827685588	1157.024791056314	0
417	1557.522961018867	1156.85220728055	0
418	1557.514525276012	1156.851790818783	0
419	1558.594199313397	1156.64903955151	0
420	1557.526551191894	1156.852556480734	0
421	1558.602575820035	1156.648841020856	0
422	1558.596108252205	1156.649829561025	0
423	1565.144787312688	1157.025424785618	0
424	1565.135698435366	1157.023799938802	0
425	1566.16519221928	1156.681892979377	0
426	1565.144769747549	1157.025573549325	0
427	1566.185550471629	1156.681872494026	0
428	1566.177687306646	1156.684014238783	0
429	1572.707743277085	1157.235712768151	0
430	1572.696417125102	1157.234750794299	0
431	1573.756304999681	1157.456963859227	0
432	1572.710522463589	1157.235778121502	0
433	1573.758190963657	1157.45668732731	0
434	1573.757540329663	1157.457066341038	0
435	1593.626658575421	1158.859072121948	0
436	1593.632015331218	1158.860031484005	0
437	1594.599229569104	1159.370610410124	0
438	1593.635143419248	1158.858610624079	0
439	1594.613337256513	1159.370147277452	0
440	1594.600322979818	1159.370249495537	0
441	1598.95450246103	1160.121955301453	0
442	1598.963069118561	1160.120976006943	0
443	1600.022472333837	1160.403528482941	0
444	1598.964654812279	1160.122858117682	0
445	1600.037871169061	1160.40426190449	0
446	1600.022472333225	1160.40352848215	0
447	1608.118778896609	1162.327896763407	0
448	1608.109386593958	1162.323122836474	0
449	1608.144643595292	1162.33989768583	0
450	1608.146591091874	1162.340069675808	0
451	1613.475709416844	1164.832681689389	0
452	1613.479431400932	1164.832516950367	0
453	1614.530264758066	1165.351303588414	0
454	1613.440359558803	1164.83137569516	0
455	1614.516747706854	1165.353817873441	0
456	1614.529783081083	1165.351166295533	0
457	1615.439925713375	1166.091205658173	0
458	1615.441900168858	1166.091493519796	0
459	1636.009249205435	1162.60117506714	0
460	1615.401024550791	1166.101848341568	0
461	1611.00959868039	1174.131253444192	0
462	1611.009715362916	1174.130513056287	0
463	1610.95799791809	1175.169948468646	0
464	1610.999063838448	1174.126769667303	0
465	1610.933266608953	1175.178876787835	0
466	1610.932835931	1175.178425531166	0
467	1618.563490716288	1199.316912410206	0
468	1636.011069383532	1162.601122493532	0
469	1637.474433567266	1162.33020038976	0
470	1636.082683708725	1162.602685607013	0
471	1637.501636838607	1162.329132487138	0
472	1637.484026054561	1162.329688743596	0
473	1647.645745118072	1161.20424507443	0
474	1647.645745119072	1161.204245074418	0
475	1658.187158582507	1177.013025884308	0
476	1618.569398161171	1199.3145957143	0
477	1618.697943780605	1200.367094083216	0
478	1647.674206149534	1161.202123675566	0
479	1782.726990480454	1146.619056302714	0
480	1618.56372069318	1199.317429351479	0
481	1618.687960394524	1200.365326198907	0
482	1618.687434928147	1200.365137178465	0
483	1621.919270911737	1204.603002417931	0
484	1657.122688019698	1176.933875741846	0
485	1659.430874008194	1177.127006476877	0
486	1621.921354669851	1204.602534427187	0
487	1622.565333923962	1205.43981512752	0
488	1658.185453968517	1177.012650191784	0
489	1782.813953627498	1146.612258042361	0
490	1621.91199830565	1204.604971942808	0
491	1622.556999748861	1205.443201123818	0
492	1622.563003629491	1205.441618348721	0
493	1632.388937028152	1212.516005300993	0
494	1632.377786654461	1212.505661663613	0
495	1634.023044567557	1214.361405664679	0
496	1632.391295955336	1212.519099222812	0
497	1633.993204733289	1214.3453290782	0
498	1634.026985369188	1214.357111556521	0
499	1635.932855358615	1215.76753221319	0
500	1635.936887069198	1215.768662341811	0
501	1636.995758081287	1216.132835121339	0
502	1635.929616374048	1215.766545250116	0
503	1636.991213140534	1216.131432584715	0
504	1636.988093804795	1216.131110061443	0
505	1640.319393376428	1216.264839491058	0
506	1640.322752675088	1216.266924026703	0
507	1640.506156113864	1216.318941753755	0
508	1640.513351022377	1216.32180974866	0
509	1641.475013457221	1217.225383776182	0
510	1641.375400636412	1217.216484702472	0
511	1642.292396596237	1217.794786820477	0
512	1641.475013457646	1217.225383775277	0
513	1642.342001087227	1217.798635207413	0
514	1642.337174752804	1217.796831039094	0
515	1671.412969160403	1231.083947206871	0
516	1671.408285232827	1231.083811934785	0
517	2179.761047445107	1030.540875879909	0
518	1782.764148233901	1146.617379772902	0
519	1823.797939604194	1142.632953602983	0
520	1823.682295632313	1142.624852025973	0
521	1824.938439544061	1142.295544417813	0
522	1823.784324408982	1142.6334406375	0
523	1825.251537954397	1142.368439323826	0
524	1825.256420073059	1142.369572188757	0
525	1832.962074877217	1141.739344120059	0
526	1832.937338222074	1141.741896921097	0
527	1834.124549319906	1141.282558777177	0
528	1832.960910847301	1141.739799432558	0
529	1834.207158336434	1141.284055768892	0
530	1834.123844036073	1141.284916232623	0
531	1855.141699594478	1140.059959438621	0
532	1855.137960280357	1140.059964765241	0
533	1857.633157362096	1139.55455525616	0
534	1855.193229484173	1140.057868816131	0
535	1857.681772089662	1139.549855677572	0
536	1857.641800042473	1139.554922725697	0
537	1858.924298965289	1139.264165114787	0
538	1858.892795795361	1139.255748360358	0
539	1860.05953685033	1138.915753720726	0
540	1858.95662067908	1139.259306054274	0
541	1860.103024071332	1138.921456148124	0
542	1860.100529807957	1138.921969451856	0
543	1914.041036289803	1136.88828152334	0
544	1671.598584846494	1231.038179568748	0
545	2111.730020504845	1067.319477216875	0
546	1914.01655392111	1136.882170692418	0
547	1915.196290305746	1136.766420123352	0
548	1914.08019628251	1136.886070896381	0
549	1915.25461847225	1136.765708691584	0
550	1915.256934774652	1136.765303253101	0
551	1919.045017464113	1136.342386590623	0
552	1919.046482650488	1136.342428774916	0
553	1920.355679899265	1136.24246230119	0
554	1919.085214232211	1136.341588669917	0
555	1920.422377821237	1136.242715870103	0
556	1920.409650419142	1136.246010481026	0
557	1922.104390230942	1136.099429586714	0
558	1922.011237900175	1136.098525526939	0
559	1922.235637514834	1136.085278059276	0
560	1922.231416374403	1136.086993441049	0
561	1968.110860737182	1136.820115891217	0
562	1968.115727429668	1136.818637844266	0
563	1969.240419710201	1136.629958547599	0
564	1968.119820070768	1136.819279157302	0
565	1969.257308699723	1136.635336316186	0
566	1969.23847718287	1136.631819110037	0
567	1994.017741542909	1138.394573429823	0
568	1993.939744451428	1138.393005589409	0
569	1994.127976155472	1138.393825982632	0
570	1994.135545793338	1138.394524734893	0
571	2010.212524310652	1139.31825861288	0
572	2010.206021707322	1139.317286359128	0
573	2011.388043116024	1139.220027481336	0
574	2010.282274953239	1139.32315947765	0
575	2011.457387629294	1139.230914627261	0
576	2011.460775673518	1139.230992069504	0
577	2016.836080540235	1139.421704722396	0
578	2016.831212583565	1139.421441796346	0
579	2019.423609975254	1139.564369917699	0
580	2016.827666178926	1139.422567894717	0
581	2019.423659571719	1139.565860586866	0
582	2019.435326366617	1139.566279589983	0
583	2024.745859360089	1139.800666286168	0
584	2024.741662882423	1139.80090982573	0
585	2026.044756570431	1139.630934588223	0
586	2024.775996598132	1139.803684900234	0
587	2026.040168688958	1139.633035122333	0
588	2026.039519461658	1139.632893619425	0
589	2068.37080646158	1140.965145335766	0
590	2068.370840161608	1140.963767268418	0
591	2069.754380984712	1140.86100657714	0
592	2068.376578138599	1140.964940358585	0
593	2069.748248709207	1140.86153139085	0
594	2069.749915145503	1140.861605937785	0
595	2072.808852659455	1140.791792939007	0
596	2072.800898542336	1140.790154478488	0
597	2074.158344623962	1140.808266380548	0
598	2072.807325039052	1140.798486663009	0
599	2074.158779661085	1140.810889630091	0
600	2074.197356062127	1140.80630000049	0
601	2075.696350100428	1140.615033303885	0
602	2075.670037205804	1140.609379867085	0
603	2077.169755558473	1140.575129533664	0
604	2075.696445298505	1140.615309154583	0
605	2077.220239513269	1140.579802665483	0
606	2077.172662925348	1140.575022533459	0
607	2083.555223138861	1140.306593536501	0
608	2083.594257715152	1140.305820004868	0
609	2086.627401341215	1140.195236534694	0
610	2083.580731033463	1140.306062430438	0
611	2086.661825223629	1140.195511104498	0
612	2086.661192123714	1140.196037813108	0
613	2093.681572292145	1139.705775311863	0
614	2093.63940340592	1139.708964656237	0
615	2095.17938124698	1139.680020941129	0
616	2093.69224262314	1139.704597753114	0
617	2095.246299105359	1139.673724511862	0
618	2095.192386116123	1139.679412384992	0
619	2114.753498859346	1136.733772308633	0
620	2180.138218159836	1030.277950942467	0
621	2179.38617229577	1030.797263524419	0
622	2179.760295632977	1030.541132947151	0
623	2111.783455448408	1067.302469767906	0
624	2111.738580797226	1067.315554240626	0
625	2117.599158718494	1073.068433722508	0
626	2117.591300148976	1073.071952818332	0
627	2117.690596171195	1073.900721251917	0
628	2117.630596258835	1073.062196963034	0
629	2117.709448854444	1073.897045397844	0
630	2117.690754177974	1073.900959572794	0
631	2122.625873991216	1080.847738417388	0
632	2122.575406277118	1080.857786020702	0
633	2122.947999760093	1081.830485208441	0
634	2122.626956864416	1080.848484637762	0
635	2122.958986835695	1081.830949742357	0
636	2122.954687740509	1081.831029461108	0
637	2123.700553072449	1086.041612605286	0
638	2123.685464405587	1086.047270014384	0
639	2123.863355945468	1087.023466502681	0
640	2123.699499342347	1086.043415599984	0
641	2123.935410962867	1087.025118015084	0
642	2123.934741560245	1087.031251712952	0
643	2119.111693687446	1133.41757801076	0
644	2119.108347200992	1133.419089706165	0
645	2118.45649552246	1134.424447865091	0
646	2119.117193472646	1133.41419849926	0
647	2118.477111862596	1134.420778921798	0
648	2118.452125412039	1134.427013528439	0
649	2115.237797523869	1136.609890915599	0
650	2115.157149496795	1136.626350223031	0
651	2115.580783531098	1137.51383479883	0
652	2115.244412369958	1136.605730686892	0
653	2115.608419630499	1137.504030287266	0
654	2115.585248546442	1137.516667024028	0
655	2124.748944079241	1143.776940139083	0
656	2124.767858695187	1143.775886006159	0
657	2125.659679978975	1144.483096400052	0
658	2124.7504869785	1143.776444571051	0
659	2125.6405633647	1144.481752270995	0
660	2125.659679977976	1144.483096400002	0
661	2135.651746755705	1148.892682019045	0
662	2135.653605031977	1148.893645087958	0
663	2136.540575219507	1149.603839205831	0
664	2135.654522033708	1148.89340033682	0
665	2136.553145168319	1149.604805833748	0
666	2136.555655108625	1149.605187412825	0
667	2152.310153179228	1155.101795930491	0
668	2152.309118814571	1155.101444050656	0
669	2153.221335507207	1155.599586525554	0
670	2152.304174413292	1155.101117584743	0
671	2153.218776799937	1155.599054980113	0
672	2153.22298803256	1155.600175498139	0
673	2178.078453071847	1163.96100613879	0
674	2178.080626507875	1163.961407386232	0
675	2179.003373072166	1164.530851518896	0
676	2178.073826199289	1163.959915520327	0
677	2178.987293362406	1164.52804623223	0
678	2179.003815457609	1164.531346721221	0
679	2181.106623431551	1165.444779045256	0
680	2181.131994490675	1165.450255078021	0
681	2182.141240667773	1165.868950718188	0
682	2181.10710225257	1165.445057623413	0
683	2182.133805472624	1165.867207255392	0
684	2182.134845490729	1165.867703888088	0
685	2190.68125675664	1168.816737585889	0
686	2190.67573392374	1168.814513103225	0
687	2191.101053534174	1168.985200551208	0
688	2191.109256544254	1168.988246156785	0
689	2193.952369080681	1170.165773978208	0
690	2193.954879413756	1170.165441894058	0
691	2194.955424536029	1170.557034359904	0
692	2193.954195109939	1170.166482115918	0
693	2194.950719173192	1170.556256428016	0
694	2194.95071917418	1170.556256428172	0
695	2199.03273568531	1172.298853045306	0
696	2199.02982714857	1172.299135228712	0
697	2201.097718223801	1173.09430753062	0
